unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
bb0c39e1bb2034dc96184694c3318fb1e8c4fc01,b584da8428a7c2377188bf309714a2b2f37081876bb14e15adc4e28df615b856e857d01f19dc9e38eb53b95c9ababb8e671073e3e6715f6c580fe8e44901729b,5/11/2019 18:30:00,5/11/2019 18:45:00,809,3.46,,,,,11.75,0,0,0,11.75,Cash,Flash Cab,,,,,,
bb0a23ad3a9b00bdf36714f4de4b08dab2ad5c02,8b029796d5ae302d92128bbc622521ffbaf9be3e8eca78fe8546073d8c7d3c5b054bc2ee004449f04a91766cde0a91e4f86b7ced04bdbc38fd5e06d49efdae69,5/5/2019 17:45:00,5/5/2019 18:30:00,2064,8.8,,,,,24.75,0,0,1,25.75,Cash,City Service,,,,,,
bb14547fde671051966ad2e5d63447a10ba0d787,eb7a89d19be898811c37c619c60ca577d03d0fef742f66d96792b7bfa8c4cdfd37cfd0012dce1ea175f6f845aa6557d638b9b569459f9136dbc964acd76f1eac,5/16/2019 7:00:00,5/16/2019 7:00:00,447,3.43,,,,,11.5,0,0,0,11.5,Cash,Flash Cab,,,,,,
bb0c51c6f6fb81b2136f31ac1f4adae077f44961,f58ad8a864f5e4a9aece14dbb6715c6442a70999935fc527d0496361fa9beb84d562a301cb266f8c69c00792a6f76771eb04e4972747bfe49545eb9f294de8dc,5/8/2019 18:45:00,5/8/2019 18:45:00,0,0,,,,,8.5,2,0,0,10.5,Credit Card,Suburban Dispatch LLC,,,,,,
bb17280817bf953635430632bb55bb55bb1436a5,020bfc7f202c576d9fe5f9f3c13e95e7752254ca4f16084b253bb69e8dcc1902cef37b71d192203c18dc62765767404d320236e93413aeb3aa7edf6f9180cadf,5/6/2019 17:30:00,5/6/2019 17:45:00,1080,2.4,,,,,11.25,0,0,0,11.25,Cash,Taxi Affiliation Services,,,,,,
bb1098527ada4ec14e42ead9950f56dae98938c6,d645a947dabd328acad2dd5987f9714e3a79807204ce1faa919522113acdee6fe3cac687a6cb4ea47bf274bf4a97d9e856b764eac06198e3054b7ea63b2e5d84,5/5/2019 19:15:00,5/5/2019 20:00:00,2580,17.9,,,,,44.25,0,0,5,49.25,Credit Card,Star North Management LLC,,,,,,
bb13f8f31a863580b17399bbeab804032d75adf4,cce8c54f19d692acc5dd45d391a8bb964d15af67f314d1ac81e0597f105a70ad12935afa9487766eef90a6f8f0f3d09e6a8877e99b01d21035a05b4a16e985c4,5/3/2019 1:15:00,5/3/2019 1:45:00,2040,22.7,,,,,55,0,0,8,63,Cash,Taxi Affiliation Services,,,,,,
bb084bcb243eab86fcb58a682ea4675dcabdbd3d,ba558b1ba4aaa7182c04a00bfc27c8b114f3d6a0cdb12a2745a23998df3d7a9d3ff90cc3b0bceddfecc3d289919fe707c4608de4a0d86b473b7fec1e3035fe53,5/3/2019 15:30:00,5/3/2019 15:30:00,0,0,17031828300,17031828300,,,2,0,0,0,2,Cash,Taxi Affiliation Services,,,,,,
bb0874e5c4da879a6e82119b54c040b87c2881fa,8a7a9d350d752cd6d0d4d8581a0525d3a6e34c8aeb868dbe83b20840b12a68084bc6ba1818b1bccb5b77b1f49252fc1c4ef5ef1f3dd02b5bd83e1742ae004864,5/21/2019 9:00:00,5/21/2019 9:00:00,300,0.8,,,,,5.75,1,0,0,6.75,Credit Card,Star North Management LLC,,,,,,
bb121f26a85f09d9303aebf6463b177a7fe8148b,9077249de291bdcb3f9f87f79fe7c757933908fc76f93f4044e3584c43b3c4ed74abbc8fb02b1930505411c948cd1c3b019114c9575d29815c5d1601b0058ab5,5/29/2019 18:15:00,5/29/2019 18:30:00,420,0,,,,,5.75,0,0,0,5.75,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
bb0bc9999684500c4250cb0b076ffbe60bb25372,6ce54b25abf5719ad4c5091c70fb06e4471b33ac51204b49d59cc5dcce2c02c34b47333b77778cf5a8498e4bc84fed26aab02b86661735fba0f7edc93c76ddf7,5/18/2019 2:15:00,5/18/2019 2:15:00,0,0,,,,,3.25,0,0,0,3.25,Cash,Choice Taxi Association,,,,,,
bb1056aea2765f091e0699bdc7e4d69bf03c8324,45660b34deeab21b9a6db21b9b77b19eef90236c65683e908e7b59b533cb659a4edeae70e379096d447d02bfd9ad468b031a10f59e48fab6644baaa28fb91c82,5/10/2019 11:15:00,5/10/2019 11:15:00,180,0.6,,,,,5,2,0,0,7,Credit Card,Chicago Medallion Management,,,,,,
bb144f90f5f5233c34685272d21bb8b8d063c2a8,fc3e6a7b3c32c510f2cc976ac8b69a4cafa0d75a94f1e03fa483ac78a7936347600a837a43124a61bbd3af10bf38ec79d7610467be6b9cc2c0034b9fd73d9a28,5/21/2019 5:30:00,5/21/2019 5:45:00,318,0.66,,,,,5.5,0,0,0,5.5,Cash,Flash Cab,,,,,,
bb12de831d1388e4414c43657e1ace837e1450ca,ef249ea2c31ccb20ce9eb258d3116254a6f9fe05c7cc84c055207c5280324dfad3299739b719d7241794eef9c950da3dee20513774182b30f6c7fcc6d4e7fc1e,5/10/2019 10:00:00,5/10/2019 10:15:00,382,0.91,,,,,6,0,0,0,6,Prcard,Taxi Affiliation Service Yellow,,,,,,
bb121f576a55cf45c32d470806d274b8ad9dcced,746d6a7a44c2d97606216ff513d227443a5fa5cc72b747ffa30756c6aced956f9fedcca236b4d788c982c886889947f35cef4943d948045f8f91aa7f1b176283,5/8/2019 14:15:00,5/8/2019 14:30:00,840,2.2,,,,,13.25,2.95,0,1,17.7,Credit Card,Checker Taxi Affiliation,,,,,,
bb0cc65c025c75661df8b7c74792517f4bcdebb3,fcd436bde368265a17dcf67549e607f866e811e3b0bef4dc38894d907bcb66fb6eb234d9669ec580d34cadab0dcc7451551131bb38e351d0c85186bf420dcc54,5/5/2019 15:30:00,5/5/2019 15:45:00,1197,8.1,,,,,21.75,0,0,4,25.75,Cash,Chicago Independents,,,,,,
bb0c6d0f4a66af113b5a64d599c6a566b8d6116e,dae02605eae3567faac3548acc8480606cad8d08fac7bc3c2d1b1076e32f16e769fcf296968d89f1d474327b4ce451acfbdecae0bbf9904e2c135d0ba9989781,5/29/2019 15:30:00,5/29/2019 16:15:00,3201,17.38,,,,,44,12.12,0,4,60.62,Credit Card,Flash Cab,,,,,,
bb0e7d78d469b20b40a3af681992e604669f4fcf,9400757c30cc4592f54bcd4d10f8cb2a5db5bd507f285fd365de4e15488c0949522b140dddf750a438bba104b1d5a04129d8c9c9a0fc0e4690b582d5a51390f8,5/12/2019 0:15:00,5/12/2019 0:15:00,458,1.09,,,,,6.5,0,0,1,7.5,Cash,Flash Cab,,,,,,
bb08c2370cc0140690fa719046f36e70733cbdba,7e1823441ac9ce79eb3ee2d1179bbffb798f9d765594c75a18cbb6b7135d766c71b4dce1052baf145e269de742144b995309020a0d90a4832ab685a5be901d0d,5/13/2019 20:45:00,5/13/2019 21:00:00,360,1.4,,,,,7,2,0,0,9.5,Credit Card,City Service,,,,,,
bb234952472057955606c5dd1d77a89c52e35d7f,2aae2633044e6bb278458fd9496d6ceb42b42983f0246234c2208ae1614a8631f23d0d12d761a2878253e08da5050718caea3c76c69a2bd04734f1917cfb12e1,5/11/2019 19:15:00,5/11/2019 19:45:00,1800,5.4,,,,,19.75,3.95,0,0,23.7,Credit Card,Choice Taxi Association,,,,,,
bb298d7a6ef10144cc625117f2ab1100176f4c86,ca885a78545e9a44a5f365164cfbaca32fee95082b0d4fa2ba16bc1f922af64699ba9b21d89a5e47c83bf00bbcc5f7717d3ed7189224635cbb265ea955c1b76a,5/25/2019 21:00:00,5/25/2019 21:00:00,300,0.9,,,,,5.5,1,0,1,7.5,Credit Card,Star North Management LLC,,,,,,
bb2680c586f70077fcf06a1fd7dfb198e6b2a79b,5cffb97a6fd517bd5bc14f2d55ded4698066eb285e8c0234d27f2539212b3732e8c43290d848a8a381934266de9f681f38cb9c40abd39ce41a45c34321eb9eb8,5/15/2019 18:45:00,5/15/2019 19:30:00,2200,23.96,,,,,95,0,0,0,95,Cash,Flash Cab,,,,,,
bb27f7c77c81fc172ba5f8e41afacea02975905d,1a7e54ee086a9a27a3b8eb211ceb236233b7e693f53b40501d29ce8d9c5305dde268f706853e6b2132cc3b0ef3716bd467268acbc9ee052f1fa3e4ac845da86e,5/13/2019 16:30:00,5/13/2019 16:30:00,0,0,,,,,3.25,0,0,0,3.25,Cash,Chicago Independents,,,,,,
bb2d524b11289b449fd9fe39fcacb8eb2dfc39b9,ff1ec5f225c61b8571b696da1925a48c61033b8fc349f2c37a320131b504369b5e6b82bcc75b60659757caf7bd02685b6e0d15d77c24fc8cd783845a1bb7f0bd,5/29/2019 13:30:00,5/29/2019 14:15:00,1920,12.6,,,,,34.75,0,0,4,38.75,Cash,Chicago Independents,,,,,,
bb294c44ce548f836c529998938861e2900fe987,9f1c2e25f58f9c322242463d690275a577361ecbed5f0619f7ed3b802abb400959ac9adeeeacddebdb57b96cded7d8402d535f9efe6b042226ace0e72e063ce8,5/28/2019 9:45:00,5/28/2019 9:45:00,60,0,,,,,3.5,20.7,0,99.5,123.7,Credit Card,Taxi Affiliation Services,,,,,,
bb2b1b5d5b8e5350cdd9629b0f326ca53c03fdf5,21c5d83c2cb73035c6c4d35da452ff1714aff86f5efb32abc6317cc82f6e1e802751eb0b9718b3f84242f8c58aa3d27ab110425ae2e38781b45a5a4419949b97,5/9/2019 21:15:00,5/9/2019 22:15:00,2760,15.8,,,,,41.5,9.05,0,4,54.55,Credit Card,Choice Taxi Association,,,,,,
bb2b9fdbb4240a360c3369fc484c7ae9c87d8d3a,68b1dbcd1b4b3cc1b45547ae53d83546eafb067ccb651d3d1a9abedf1ee70659bd02eb7675b78f9ad4e2da4c59c3c306d812ed7516435908d2c3fdc0e73cc424,5/17/2019 16:00:00,5/17/2019 17:15:00,4028,18.89,,,,,49,12.38,0,0,61.88,Credit Card,Flash Cab,,,,,,
bb2c7c3cc9bbd15207f1086e8224b609e99caf4e,b56180697729644b75ef52d54179a56a0ba335f447eb7f3278de80670e5ec306aaaa19604e471fe841daf577bca51f0cdc5d06c6e3394a4da8bf1308596803d6,5/4/2019 21:45:00,5/4/2019 21:45:00,139,0.15,,,,,3.75,2,0,0,6.25,Credit Card,Flash Cab,,,,,,
d2a13de1c57310e3b6f9440f1c2b6f5f31aa9a2d,9f83e89b2ea5881d686f05c0fcd5ffc20ab85a6e6e83c55dad199c279343c934c37ff0779d6f71ae6a9ddbe0da0b9efac17f57c62529102e45a7217994630daa,5/9/2013 19:30:00,5/9/2013 19:30:00,,0,,,,,17.65,4.41,0,0,22.06,No Charge,Chicago Elite Cab Corp.,,,,,,
bb2ae8a95dfb67d197589621a602ba0e67ba00f3,77b0baaf4e271f6fadb2eaf15ab5febbf97450e2a9b47e0d55bfd80d561cf56753c4d7ff89ab0b7d9da5d6c19609d8d43132e67ebc2c2f30d77e4aa25c6bf8e1,5/19/2019 19:00:00,5/19/2019 19:15:00,712,1.1,,,,,8,0,0,0,8.5,Credit Card,City Service,,,,,,
bb212fe5bb9d4a577b58da4f2d21316fa91c818f,7e1823441ac9ce79eb3ee2d1179bbffb798f9d765594c75a18cbb6b7135d766c71b4dce1052baf145e269de742144b995309020a0d90a4832ab685a5be901d0d,5/3/2019 13:00:00,5/3/2019 13:00:00,840,2,,,,,9.5,0,0,0,9.5,Cash,City Service,,,,,,
bb2b0e754a42c18c15257fb28e5d240740bd654b,2c3d2f8abbb58639c976276b8ed08d10f3b45c7fc85c4a357252d3f83af0c6baa23d5de63911bcc0dce0a25331b9026ebb28049588390a0b82912e50d60d4744,5/23/2019 8:15:00,5/23/2019 8:15:00,0,0,,,,,2,0,0,0,2,Cash,Taxi Affiliation Services,,,,,,
bb1ff84c605b9871b65228e8be3ffa12fc3fc688,d83d1523e82a2b83efed6f257fccd32160112e29e2f856eccd61c7a41bb6ed4a506de489e7b25511dc4b27e690f6da1aec20e6617ddd63e4067bd06154ea50f4,5/18/2019 15:30:00,5/18/2019 16:45:00,4396,17.05,,,,,46,5,0,4,55.5,Credit Card,Flash Cab,,,,,,
bb1a98f535704c0906c07eb5a4587a1f393cdf97,1aa3449094125b4b7fd178df05e0abde0e191878670ec9e378602641b67cdeb93946e84aab491cd4ab8646124c8beb9f6261c4966a59aede046be4fb7c1679d9,5/8/2019 11:15:00,5/8/2019 11:15:00,480,2.2,,,,,8.2,0,0,0,8.2,Cash,Taxi Affiliation Services,,,,,,
bb1a8b45ea0ba7d6c9514f0c22afbf2159aa5db3,5d58f628a7d8340722380e52d042fb43ba69ae9e42559ffcfa754703a6b87c0657d99dea71548b0b26976cc6920848eae73db0e15e3a8146ce9941128c6f0ae0,5/17/2019 10:00:00,5/17/2019 10:15:00,833,1.49,,,,,8.75,2,0,0,11.25,Credit Card,Flash Cab,,,,,,
bb2b625db0b508002a9ad77f2c983aab95bd8bb3,daf8deaaea2fde5ff10cb5839ed965f872c953bb75579cec1fc4a59756e7ca056986096f6423a01299c4e17117f7ad78e0c710b671f2ac57398a04c78ad2af62,5/24/2019 7:45:00,5/24/2019 7:45:00,480,0,,,,,10.2,0,0,0,10.2,Cash,Taxi Affiliation Services,,,,,,
bb27be403f35a84aad132029dc8ead1147e616dd,4030b29dd1ab83d0c992425e312f2f93405cfc7d07f8888c63f24372c957102285d867adb5654b0271719ab1854bd31951dbdd9293fd7ad1cbe39f41d39d115d,5/1/2019 7:45:00,5/1/2019 7:45:00,139,0.46,,,,,4.5,0,0,0,4.5,Cash,Flash Cab,,,,,,
bb20cf19704809d2bbe9e2ba6b718faacc5b2192,7a387c4ea03aea6f051c2083737fa232315f8dad35cf3689b8fe913d8fb30ed9d48a9047d540bf8aaeae7d9b46e4995d6eb49edfec7a50c74ab51d508839617a,5/7/2019 10:00:00,5/7/2019 10:15:00,796,1.97,,,,,9.25,0,0,0,9.25,Cash,Chicago Carriage Cab Corp,,,,,,
bb1ff8c09c1c67717be59f7aa2dae6b639c3cfff,5648d53206ccad62bbe17e3d36016271b55c5b23916cc0f073ac77fec98aee6960d68adfaf0bb0c47c138a6f16cb14a6ff530083f8513b608b2de1aa127e03c9,5/6/2019 7:30:00,5/6/2019 7:45:00,724,2.16,,,,,10,2,0,0,12.5,Credit Card,Flash Cab,,,,,,
377dc5b65d5755502750594bb9ec189825d04892,bc709a696db40a46144faa530198a65442402f42513ee44c63cc9bd1e83cadb1ef6d04b8d09bdbef85cf4b72236deff5644913be7e313a694821ce08545564bb,5/4/2013 4:15:00,5/4/2013 4:30:00,480,1.7,,,,,7.25,0,0,0,7.25,Cash,Northwest Management LLC,,,,,,
bb28fdc5c61468e30a55f03897e926edbf8571d5,81d652b4d1a83430b2ecbdd8f126b135f9f37b6115b7a51aabeb72edfa7fda22ace947a09e70ddd35edb5cb1bd1d7a8f25041e696029dc33f701f98e85de0e23,5/27/2019 8:00:00,5/27/2019 8:15:00,268,0.7,,,,,5.25,0,0,0,5.25,Cash,Taxi Affiliation Service Yellow,,,,,,
bb238c4e9f8b4d89115744286c657834d8cedb23,6b2e86b17a06810ee901afbee6db0769fb3dab96b2816d95a5bbb6ecabb5a5b0bdae764917164ba81ca27d3a096e65321c368dd2665a36cc6a0c75160e8fb8a7,5/11/2019 10:15:00,5/11/2019 10:15:00,12,0.02,,,,,4,0,0,0,4,Cash,Flash Cab,,,,,,
bb23caae3244ac770d7285fa9962e73acb3763d7,f3161de24ef5c0a540569aea33d24ab0cab8d0f562bff777607ca8bcff9822a9b66ec17c08e9874774abe1f8912270a7e0765f54cf5970d076af38d0ff9a019e,5/17/2019 2:30:00,5/17/2019 2:30:00,0,0,,,,,130,0,0,0,130,Credit Card,Taxi Affiliation Services,,,,,,
bb1d2195cb89fcb862e820a286554614be65351e,1ea07d32f4c083a6055f21ead2ca1acad6f1dd6d39c52d75f96c620ce7a686120a0340b6fce6a93419d08dbbd95ea044021f52166f5fe05b4038955291ceeeef,5/10/2019 21:15:00,5/10/2019 21:30:00,480,1,,,,,6.25,1,0,0,7.25,Credit Card,"Taxicab Insurance Agency, LLC",,,,,,
bb2523089dbf4440d494580f76be1c3b26567eb4,4de82fc17cb23f745931085fbbb3b4f920550cda576979980750b7b4cd8e4b315d327ce76a9e599a4085e7f87b6bcb35b5159a72e90f161e56dea4af76180b5d,5/1/2019 16:00:00,5/1/2019 16:15:00,660,1.1,,,,,7.75,0,0,0,7.75,Cash,Star North Management LLC,,,,,,
bb347598c303ce5664f9a2f3d79c008e3affb98b,8f19a458e8774fb78d80233ea8a9e74f797282eb5869d96d88e55f15f319dfbfe42d5d55cf8d8c407fb09c87552de02779ba908c9cfff8f58a2fff5056a1d5bb,5/13/2019 8:15:00,5/13/2019 8:30:00,493,0.86,,,,,6.5,0,0,0,6.5,Cash,Flash Cab,,,,,,
bb2dfacce92918f8f85c8ad64029a1fda3e255a5,d651380c76d136dff3d8f30a44f5f5b017dbe925676ba6133da4d43ba89a25b6caab2f304a5058c3512a255846e829f7823b73e0acc882861068de3ecf325f4f,5/23/2019 14:00:00,5/23/2019 14:00:00,405,0.87,,,,,6.25,0,0,0,6.25,Cash,Flash Cab,,,,,,
bb366f7d2a415c9d7d27ac8ba9905d7a1ab6d7d8,cc7b5a6d5611e56d2bd3a5f5538bfffc47bf2f1d8691dea0c2405e2ac17a107ad9ed04c45ace5e7c15f96d77d27a1d07c4cc14485d5983ff097ca46706c5aa3a,5/24/2019 22:30:00,5/24/2019 22:45:00,480,2.2,,,,,7.2,0,0,0,7.2,Cash,Taxi Affiliation Services,,,,,,
bb304f502932566c5de1da3be3a8b4e012a245b9,b75e4a5f5666b60eec9f1446230f23270002318dd86ff0d2e0969afddc155fcd5bf394f221e4954373376133f389c74317f7887cbad925effd10a4c722654607,5/10/2019 9:00:00,5/10/2019 9:15:00,420,1.1,,,,,6.5,3,0,0,9.5,Credit Card,Star North Management LLC,,,,,,
